movie_id,movie_title,release_date,poster_url,unknown,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,imdb_url_new
1305,National Lampoon's Senior Trip (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BOGJiNGU2ZmItYmJiZi00MGI2LWFiMjAtNDhiNDQ3ODY5ZDg0XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113936/?ref_=fn_ttl_ttl_1
1306,Delta of Venus (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZWJlNWZkNmEtMjc0ZC00NWRlLThjNDAtZDdmYjUzZDJlOTcxXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109593/?ref_=fn_ttl_ttl_1
1307,Carmen Miranda: Bananas Is My Business (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTM4ODQyMzM5MV5BMl5BanBnXkFtZTcwNDYzMjYxMQ@@..jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109381/?ref_=fn_ttl_ttl_1
1308,Babyfever (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMjA3NTY2NjkzNl5BMl5BanBnXkFtZTcwNjUyMDQyMQ@@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109191/?ref_=fn_ttl_ttl_1
1309,"Very Natural Thing, A (1974)",01-Jan-1974,https://m.media-amazon.com/images/M/MV5BNGQwNDg0ODYtZTc3Ny00ODBiLWI4MDctZWQ4YzNhMzg5ZmQzXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0072362/?ref_=fn_ttl_ttl_1
1310,"Walk in the Sun, A (1945)",01-Jan-1945,https://m.media-amazon.com/images/M/MV5BMmUyOTdmN2ItMTk3Yi00YzRlLTk0OTItOGFmYjgxODBkYmRjXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0038235/?ref_=fn_ttl_ttl_1
1311,Waiting to Exhale (1995),15-Jan-1996,https://m.media-amazon.com/images/M/MV5BZWU4NzA3MDQtODYyOS00OTliLTk3MGEtYzM2ZjNkZmI5ODk5XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0114885/?ref_=fn_ttl_ttl_1
1312,"Pompatus of Love, The (1996)",26-Jul-1996,https://m.media-amazon.com/images/M/MV5BYzQ3MGQ1YzAtZDhiZC00NDZjLWEwMGItNjRiNmJkOGFlNWI5XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0117357/?ref_=fn_ttl_ttl_1
1313,Palmetto (1998),20-Feb-1998,https://m.media-amazon.com/images/M/MV5BY2U5Y2ZmMGUtMWFlYi00MWFmLWJjNGMtYWVjMzUxOTY2OTE3XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0120782/?ref_=fn_ttl_ttl_1
1314,Surviving the Game (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BNDhiMTEwZWItMjc1OC00YjJhLTk1MTQtOTg3OTY5NGRmZDE0XkEyXkFqcGc@..jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0111323/?ref_=fn_ttl_ttl_1
1315,Inventing the Abbotts (1997),04-Apr-1997,https://m.media-amazon.com/images/M/MV5BYzk5OGZhMWEtNDY1MC00ZDY5LTk2ODQtYWU0ZDg1ODk1MTY4XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0119381/?ref_=fn_ttl_ttl_1
1316,"Horse Whisperer, The (1998)",25-Dec-1997,https://m.media-amazon.com/images/M/MV5BZTI5YTI5ZmYtZWQ0Ny00YzU4LTg3NmUtYjVmMzQxOGNjYzRjXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0119314/?ref_=fn_ttl_ttl_1
1317,"Journey of August King, The (1995)",22-Mar-1996,https://m.media-amazon.com/images/M/MV5BYTVlZDBiMzQtZGU1Yy00YmFlLWFiNmUtZTZkZTRlNjM1NmUwXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113490/?ref_=fn_ttl_ttl_1
1318,Catwalk (1995),07-Jun-1996,https://m.media-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@..jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0112646/?ref_=fn_ttl_ttl_1
1319,"Neon Bible, The (1995)",01-Mar-1996,https://m.media-amazon.com/images/M/MV5BMDUyZjk1NTYtMzAzNC00ZTQ5LTk5MTUtYjE1MTZkOWM2NTI2XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113952/?ref_=fn_ttl_ttl_1
1320,Homage (1995),03-May-1996,https://m.media-amazon.com/images/M/MV5BMTIyMjU0MjkwM15BMl5BanBnXkFtZTcwMDAzOTIyMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113319/?ref_=fn_ttl_ttl_1
1321,Open Season (1996),10-May-1996,https://m.media-amazon.com/images/M/MV5BODRhZjBjNmUtYTcxOC00YzJmLTk3OTYtYTBiNzg5OGU5YmM5XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0085636/?ref_=fn_ttl_ttl_1
1322,Metisse (Caf� au Lait) (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BMTkzMDk4MDMzMl5BMl5BanBnXkFtZTcwMTU4ODgyMQ@@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0107642/?ref_=fn_ttl_ttl_1
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMjA4ODk3NzMxNF5BMl5BanBnXkFtZTcwMTUwODUyMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111752/?ref_=fn_ttl_ttl_1
1324,Loaded (1994),12-Apr-1996,https://m.media-amazon.com/images/M/MV5BMTYyNzA2MzY2NF5BMl5BanBnXkFtZTcwNDY5NTUyMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0110374/?ref_=fn_ttl_ttl_1
1325,August (1996),12-Apr-1996,https://m.media-amazon.com/images/M/MV5BOGE0YTRiOTgtNzA4Yi00OWZmLWJjN2EtOWQzMzk1YjgxYzAyXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0115591/?ref_=fn_ttl_ttl_1
1326,Boys (1996),10-May-1996,https://m.media-amazon.com/images/M/MV5BMmI2NTFlMjItODEyZC00ZjFhLWJmZDktOTczYmFhOWNlY2I1XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0115742/?ref_=fn_ttl_ttl_1
1327,Captives (1994),16-Sep-1994,https://m.media-amazon.com/images/M/MV5BYTBiM2UzM2ItM2ZhZi00OTExLWE4M2MtMDM4MWZiNzg3ZDdlXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109374/?ref_=fn_ttl_ttl_1
1328,Of Love and Shadows (1994),10-May-1996,https://m.media-amazon.com/images/M/MV5BNTY3ZTE4MzctMTQ5My00ZjExLWFiNTctOWJkNTdmMmI1OGQ4XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110712/?ref_=fn_ttl_ttl_1
1329,"Low Life, The (1994)",10-May-1996,https://m.media-amazon.com/images/M/MV5BOWE4NWMxZmEtYTQwMS00NGIzLWI4NTUtZGZjYTVlZmU2MTg5XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110400/?ref_=fn_ttl_ttl_1
1330,An Unforgettable Summer (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BOGVlNGNkMGQtMTJlYS00Y2M0LWE1ODEtMTNjYzk4MTQ0M2IyXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111546/?ref_=fn_ttl_ttl_1
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMTk2NjAwNTM1Ml5BMl5BanBnXkFtZTcwNDEwNDkyMQ@@..jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113610/?ref_=fn_ttl_ttl_1
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BMTM2MjE5MTQ5MF5BMl5BanBnXkFtZTcwOTMzNzcyMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0106810/?ref_=fn_ttl_ttl_1
1333,Midnight Dancers (Sibak) (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTQxMzMxNzcwN15BMl5BanBnXkFtZTcwNjE3NDYxMQ@@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111180/?ref_=fn_ttl_ttl_1
1334,Somebody to Love (1994),14-Jun-1996,https://m.media-amazon.com/images/M/MV5BM2Q3YzVmYzQtMTYxOC00ZDViLWIzNmYtZDc4NzM1ZTVmNjU5XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111237/?ref_=fn_ttl_ttl_1
1335,American Buffalo (1996),13-Sep-1996,https://m.media-amazon.com/images/M/MV5BZDBjMTcyM2MtZDI4MC00MjdlLTg2ZGQtNWMwZmI5MGI4MDZmXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0115530/?ref_=fn_ttl_ttl_1
1336,Kazaam (1996),17-Jul-1996,https://m.media-amazon.com/images/M/MV5BMzMzMWY2NjgtZjU3NS00MDA0LTlkZTEtZWE4MzFiNzRhYjE1XkEyXkFqcGc@..jpg,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116756/?ref_=fn_ttl_ttl_1
1337,Larger Than Life (1996),01-Nov-1996,https://m.media-amazon.com/images/M/MV5BNWMzNzc1ZmItYmU0OS00ZGRiLWI2NzEtMDYwMjc0ZWE1NmJhXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116823/?ref_=fn_ttl_ttl_1
1338,Two Deaths (1995),09-Aug-1996,https://m.media-amazon.com/images/M/MV5BNjkxMjAwNzM3M15BMl5BanBnXkFtZTcwMDAwNDEyMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0117999/?ref_=fn_ttl_ttl_1
1339,Stefano Quantestorie (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BMjI1OTkyOTE5N15BMl5BanBnXkFtZTcwNTgyNDQzMQ@@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0108220/?ref_=fn_ttl_ttl_1
1340,"Crude Oasis, The (1995)",01-Jan-1995,https://m.media-amazon.com/images/M/MV5BZGM2MDMzZDUtODQ1YS00MmY3LWIxZmQtYjdiZDlhZTEwNWIwXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0112746/?ref_=fn_ttl_ttl_1
1341,Hedd Wyn (1992),01-Jan-1992,https://m.media-amazon.com/images/M/MV5BMTI1ODU3NjI4M15BMl5BanBnXkFtZTcwNjA3ODcxMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0104403/?ref_=fn_ttl_ttl_1
1342,"Convent, The (Convento, O) (1995)",14-Jun-1996,https://m.media-amazon.com/images/M/MV5BN2IxMDJkZmQtOGI1MS00NmMzLWJkOWMtZThlNTA1ZjU1ZDIzXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0217331/?ref_=fn_ttl_ttl_1
1343,Lotto Land (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMTkwMDUxMTQyNl5BMl5BanBnXkFtZTgwMzIwNDgwMzE@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113695/?ref_=fn_ttl_ttl_1
1344,"Story of Xinghua, The (1993)",01-Jan-1993,https://m.media-amazon.com/images/M/MV5BMTg2Mzk2NjkzNl5BMl5BanBnXkFtZTYwMzIzOTc2..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0396171/?ref_=fn_ttl_ttl_1
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMmZjZjU5NTUtOWU5ZS00NTY2LTgzYzMtMTlmOTI4YzA4MTliXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111424/?ref_=fn_ttl_ttl_1
1346,Dingo (1992),01-Jan-1992,https://m.media-amazon.com/images/M/MV5BYTgxNWU0MGMtMDI1Ny00NDIwLTllYzYtZDkyOTVmYmFhZGM0XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt7939766/?ref_=fn_ttl_ttl_1
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",01-Jan-1958,https://m.media-amazon.com/images/M/MV5BYzE1MjVlODctZjY5NS00YWJiLWI5MjAtNDY4ZGYzYmNmMzJmXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0051980/?ref_=fn_ttl_ttl_1
1348,Every Other Weekend (1990),01-Jan-1990,https://m.media-amazon.com/images/M/MV5BNTk2MDQ3MjU2OF5BMl5BanBnXkFtZTcwNzYzNzgxMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0100840/?ref_=fn_ttl_ttl_1
1349,Mille bolle blu (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BNWM3ZjU1OWEtNGQ1Ny00Y2FmLThmYTYtZDI1ODhkOWQ4MjI5XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0107575/?ref_=fn_ttl_ttl_1
1350,Crows and Sparrows (1949),01-Jan-1949,https://m.media-amazon.com/images/M/MV5BYjA2ZjFkZDEtMzFlYi00Y2M5LWI5ODQtNzY3YWYxNjcxNjNkXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0042054/?ref_=fn_ttl_ttl_1
1351,Lover's Knot (1996),12-Jul-1996,https://m.media-amazon.com/images/M/MV5BMjE1NjYzNjM1NV5BMl5BanBnXkFtZTYwMzQ5OTE5..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116934/?ref_=fn_ttl_ttl_1
1352,Shadow of Angels (Schatten der Engel) (1976),01-Jan-1976,https://m.media-amazon.com/images/M/MV5BZGExMjI2MjgtZDNkZi00MTNjLTk3ZTUtZTcwNGNkMDQ2YjAxXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0075169/?ref_=fn_ttl_ttl_1
1353,1-900 (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTk0Mzk2OTM1MV5BMl5BanBnXkFtZTcwOTU4MDEzMQ@@..jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0109001/?ref_=fn_ttl_ttl_1
1354,Venice/Venice (1992),01-Jan-1992,https://m.media-amazon.com/images/M/MV5BMTY3OTE5ODA0NV5BMl5BanBnXkFtZTcwNDE2NDMyMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0105729/?ref_=fn_ttl_ttl_1
1355,Infinity (1996),04-Oct-1996,https://m.media-amazon.com/images/M/MV5BNDk3NzVjNmQtMGQ1Yy00YTY1LTkyNWQtMzVhNWZmOWJkMmY2XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116635/?ref_=fn_ttl_ttl_1
1356,Ed's Next Move (1996),04-Oct-1996,https://m.media-amazon.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116167/?ref_=fn_ttl_ttl_1
1357,For the Moment (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTI3OTMzMTgzOF5BMl5BanBnXkFtZTcwNDg3MjUyMQ@@..jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,https://www.imdb.com/title/tt0109823/?ref_=fn_ttl_ttl_1
1358,The Deadly Cure (1996),16-Sep-1996,https://m.media-amazon.com/images/M/MV5BZGJiZTA3MmUtOThlOC00MTg0LTgxZjMtMjcwZDM1ODgwMWMwXkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0117594/?ref_=fn_ttl_ttl_1
1359,Boys in Venice (1996),24-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1360,"Sexual Life of the Belgians, The (1994)",01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTMxMTAxMDA1N15BMl5BanBnXkFtZTcwMzMxMjA0MQ@@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111622/?ref_=fn_ttl_ttl_1
1361,"Search for One-eye Jimmy, The (1996)",01-Jan-1996,https://m.media-amazon.com/images/M/MV5BNGVhNGNhNzMtN2Y4NS00NGM1LTliMzAtY2M1MzQ0MzcyYWNlXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0117577/?ref_=fn_ttl_ttl_1
1362,American Strays (1996),13-Sep-1996,https://m.media-amazon.com/images/M/MV5BNTBkOTU4NDctMTk2Yy00Y2E4LTg2MmYtYTVhNDJmYWRlOWFhXkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0115531/?ref_=fn_ttl_ttl_1
1363,"Leopard Son, The (1996)",27-Sep-1996,https://m.media-amazon.com/images/M/MV5BM2U2N2E2M2UtNWIxMS00ZjJiLTlmNDAtOTQ0ZGVhMTY5NjhmXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116859/?ref_=fn_ttl_ttl_1
1364,Bird of Prey (1996),04-Oct-1996,https://m.media-amazon.com/images/M/MV5BMjE2Mzk5OTIwMF5BMl5BanBnXkFtZTgwNTUwMzgwMzE@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0115684/?ref_=fn_ttl_ttl_1
1365,Johnny 100 Pesos (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BMTI0MDMwODg5N15BMl5BanBnXkFtZTcwNzgyOTUxMQ@@..jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0107274/?ref_=fn_ttl_ttl_1
1366,JLG/JLG - autoportrait de d�cembre (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BOTYwZjA2OTgtOGEwZC00M2VkLTllZTUtYmU5YzIyMWFlNTc5XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110173/?ref_=fn_ttl_ttl_1
1367,Faust (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMjEyMzM4ODg4N15BMl5BanBnXkFtZTgwMjQ4NzEwMjE@..jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109781/?ref_=fn_ttl_ttl_1
1368,Mina Tannenbaum (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110521/?ref_=fn_ttl_ttl_1
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",01-Jan-1950,https://m.media-amazon.com/images/M/MV5BMTQyMzc4NDg1Nl5BMl5BanBnXkFtZTcwMTYwODcxMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0042354/
1370,I Can't Sleep (J'ai pas sommeil) (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMjE0OTE4MTQ3OF5BMl5BanBnXkFtZTcwMTM5NjcyMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0110171/
1371,"Machine, The (1994)",01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTIyMjgwNzU0N15BMl5BanBnXkFtZTcwMjczMTIyMQ@@..jpg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110263/?ref_=fn_ttl_ttl_1
1372,"Stranger, The (1994)",01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZDg4MTI2MGMtZjgxNS00YmExLTg2YTctYjBlZWFkNjdiNTk4XkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0123281/?ref_=fn_ttl_ttl_1
1373,Good Morning (1971),4-Feb-1971,https://m.media-amazon.com/images/M/MV5BYThiZTU4N2UtYWU2Mi00ZGUyLWI2ZmEtM2U1ZmJmOGY1ZTc3XkEyXkFqcGc@..jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0093105/?ref_=fn_ttl_ttl_1
1374,Falling in Love Again (1980),01-Jan-1980,https://m.media-amazon.com/images/M/MV5BYzM1MDg2NGItZWJlZC00OWU4LTlmN2YtNGE0ZmYyZDdmYzAxXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0080714/?ref_=fn_ttl_ttl_1
1375,"Cement Garden, The (1993)",01-Jan-1993,https://m.media-amazon.com/images/M/MV5BM2I0NmM2MTctMDgwMy00NWYyLThmYWYtZWI3NzI0NmM0ZDhjXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0106535/?ref_=fn_ttl_ttl_1
1376,Meet Wally Sparks (1997),31-Jan-1997,https://m.media-amazon.com/images/M/MV5BZDcxN2UwNTktMWJlMS00NmY3LWIzMGEtMThjY2EzY2Y3MWZhXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0119644/?ref_=fn_ttl_ttl_1
1377,Hotel de Love (1996),07-Feb-1997,https://m.media-amazon.com/images/M/MV5BMTI2OTA0MzE0NF5BMl5BanBnXkFtZTcwMjA2NjEyMQ@@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0116565/?ref_=fn_ttl_ttl_1
1378,Rhyme & Reason (1997),05-Mar-1997,https://m.media-amazon.com/images/M/MV5BMTI5MTgxODI0Nl5BMl5BanBnXkFtZTYwNzg3MDU5..jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0120014/?ref_=fn_ttl_ttl_1
1379,Love and Other Catastrophes (1996),28-Mar-1997,https://m.media-amazon.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@..jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0116931/?ref_=fn_ttl_ttl_1
1380,Hollow Reed (1996),02-May-1997,https://m.media-amazon.com/images/M/MV5BNzcyOWE3M2UtZjU4My00OTY4LTk5MzItY2QwMzNkYmEzNzljXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113314/?ref_=fn_ttl_ttl_1
1381,Losing Chase (1996),01-Jan-1996,https://m.media-amazon.com/images/M/MV5BMTMxMzQ5MDEyMl5BMl5BanBnXkFtZTcwMzI2NjkxMQ@@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116920/
1382,"Bonheur, Le (1965)",16-May-1997,https://m.media-amazon.com/images/M/MV5BZTc0MTc0NjQtMjM3ZS00OGYwLThmNDEtMzA2YzJkZDMzOTg1XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0058985/?ref_=fn_ttl_ttl_1
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",16-May-1997,https://m.media-amazon.com/images/M/MV5BNTBmYjRhNTctNmZlYy00NWE2LTlmZjktZTBmZjUzNGQ1MTQ3XkEyXkFqcGc@..jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0120087/?ref_=fn_ttl_ttl_1
